CustomerID,Country,Recency,Frequency,MonetaryValue,R,F,M,RFMSegment,RFMScore,RFMLevel,Clusters
16768,United Kingdom,48,54,478.08999999999986,3,3,2,3.03.02.0,8,Silver,1
16769,United Kingdom,260,38,361.5399999999999,1,2,2,1.02.02.0,5,Bronze,0
16770,United Kingdom,58,140,757.1000000000006,2,4,3,2.04.03.0,9,Silver,1
16771,United Kingdom,33,254,2242.6100000000015,3,4,4,3.04.04.0,11,Gold,2
16773,United Kingdom,57,26,171.59,2,2,1,2.02.01.0,5,Bronze,0
16774,United Kingdom,68,48,661.5200000000001,2,3,2,2.03.02.0,7,Silver,1
16775,United Kingdom,10,157,1691.5100000000018,4,4,4,4.04.04.0,12,Gold,2
16776,United Kingdom,60,71,371.53999999999996,2,3,2,2.03.02.0,7,Silver,1
16777,United Kingdom,80,48,222.62000000000003,2,3,1,2.03.01.0,6,Silver,1
16778,United Kingdom,74,16,245.94,2,1,1,2.01.01.0,4,Bronze,0
16779,United Kingdom,2,331,10611.719999999988,4,4,4,4.04.04.0,12,Gold,2
16780,United Kingdom,100,59,422.23999999999995,2,3,2,2.03.02.0,7,Silver,1
16781,United Kingdom,372,17,311.24999999999994,1,1,2,1.01.02.0,4,Bronze,0
16782,United Kingdom,10,183,2267.95,4,4,4,4.04.04.0,12,Gold,2
16784,United Kingdom,20,3,107.6,3,1,1,3.01.01.0,5,Bronze,0
16788,United Kingdom,123,148,594.39,2,4,2,2.04.02.0,8,Silver,1
16789,United Kingdom,8,5,80.8,4,1,1,4.01.01.0,6,Silver,0
16790,United Kingdom,4,93,1545.6199999999997,4,3,3,4.03.03.0,10,Gold,2
16791,United Kingdom,29,314,1705.7800000000022,3,4,4,3.04.04.0,11,Gold,2
16792,United Kingdom,282,12,110.38000000000001,1,1,1,1.01.01.0,3,Bronze,0
16793,United Kingdom,57,16,243.83999999999997,2,1,1,2.01.01.0,4,Bronze,0
16794,United Kingdom,1,278,1196.5000000000014,4,4,3,4.04.03.0,11,Gold,2
16795,United Kingdom,365,66,414.88000000000005,1,3,2,1.03.02.0,6,Silver,1
16796,United Kingdom,89,18,305.62,2,2,1,2.02.01.0,5,Bronze,0
16800,United Kingdom,11,156,1162.6499999999999,4,4,3,4.04.03.0,11,Gold,2
16801,United Kingdom,163,75,1594.2300000000002,1,3,3,1.03.03.0,7,Silver,1
16803,United Kingdom,65,24,332.29999999999995,2,2,2,2.02.02.0,6,Silver,0
16804,United Kingdom,23,60,536.99,3,3,2,3.03.02.0,8,Silver,1
16805,United Kingdom,174,98,460.58999999999986,1,3,2,1.03.02.0,6,Silver,1
16806,United Kingdom,103,93,762.1599999999995,2,3,3,2.03.03.0,8,Silver,1
16807,United Kingdom,143,67,1121.59,2,3,3,2.03.03.0,8,Silver,1
16808,United Kingdom,99,23,288.42,2,2,1,2.02.01.0,5,Bronze,0
16809,United Kingdom,23,149,914.69,3,4,3,3.04.03.0,10,Gold,1
16810,United Kingdom,192,15,309.53999999999996,1,1,2,1.01.02.0,4,Bronze,0
16811,United Kingdom,5,28,547.0699999999999,4,2,2,4.02.02.0,8,Silver,1
16812,United Kingdom,361,15,479.3500000000001,1,1,2,1.01.02.0,4,Bronze,0
16813,United Kingdom,8,426,1652.1800000000003,4,4,4,4.04.04.0,12,Gold,2
16814,United Kingdom,14,319,6416.7000000000035,4,4,4,4.04.04.0,12,Gold,2
16816,United Kingdom,103,28,417.06000000000006,2,2,2,2.02.02.0,6,Silver,0
16817,United Kingdom,3,86,1604.7500000000005,4,3,3,4.03.03.0,10,Gold,2
16818,United Kingdom,11,188,3349.57,4,4,4,4.04.04.0,12,Gold,2
16820,United Kingdom,96,26,497.61000000000007,2,2,2,2.02.02.0,6,Silver,1
16823,United Kingdom,227,38,358.37999999999994,1,2,2,1.02.02.0,5,Bronze,0
16824,United Kingdom,16,26,460.64,4,2,2,4.02.02.0,8,Silver,1
16825,United Kingdom,39,28,775.1800000000001,3,2,3,3.02.03.0,8,Silver,1
16826,United Kingdom,51,22,341.70000000000005,3,2,2,3.02.02.0,7,Silver,0
16828,United Kingdom,93,8,128.5,2,1,1,2.01.01.0,4,Bronze,0
16829,United Kingdom,157,11,197.22,1,1,1,1.01.01.0,3,Bronze,0
16830,United Kingdom,39,23,325.90999999999997,3,2,2,3.02.02.0,7,Silver,1
16832,United Kingdom,184,12,199.15000000000003,1,1,1,1.01.01.0,3,Bronze,0
16833,United Kingdom,1,47,1106.5299999999997,4,3,3,4.03.03.0,10,Gold,2
16834,United Kingdom,228,24,413.46000000000004,1,2,2,1.02.02.0,5,Bronze,0
16835,United Kingdom,128,10,180.85000000000002,2,1,1,2.01.01.0,4,Bronze,0
16836,United Kingdom,40,11,251.87,3,1,1,3.01.01.0,5,Bronze,0
16837,United Kingdom,31,165,3170.9800000000014,3,4,4,3.04.04.0,11,Gold,2
16838,United Kingdom,197,25,588.8500000000001,1,2,2,1.02.02.0,5,Bronze,0
16839,United Kingdom,9,266,16594.34999999998,4,4,4,4.04.04.0,12,Gold,2
16841,United Kingdom,37,116,1869.8200000000004,3,4,4,3.04.04.0,11,Gold,1
16842,United Kingdom,101,63,1264.1899999999998,2,3,3,2.03.03.0,8,Silver,1
16843,United Kingdom,43,378,10196.570000000007,3,4,4,3.04.04.0,11,Gold,2
16846,United Kingdom,50,11,214.32000000000002,3,1,1,3.01.01.0,5,Bronze,0
16847,United Kingdom,43,12,193.44,3,1,1,3.01.01.0,5,Bronze,0
16848,United Kingdom,53,14,281.42,2,1,1,2.01.01.0,4,Bronze,0
16849,United Kingdom,187,8,124.57,1,1,1,1.01.01.0,3,Bronze,0
16850,United Kingdom,334,19,332.40999999999997,1,2,2,1.02.02.0,5,Bronze,0
16851,United Kingdom,4,20,342.45,4,2,2,4.02.02.0,8,Silver,1
16852,United Kingdom,10,9,144.91,4,1,1,4.01.01.0,6,Silver,0
16855,United Kingdom,24,19,328.4,3,2,2,3.02.02.0,7,Silver,1
16856,United Kingdom,15,2,35.400000000000006,4,1,1,4.01.01.0,6,Silver,0
16858,United Kingdom,369,10,375.69000000000005,1,1,2,1.01.02.0,4,Bronze,0
16859,United Kingdom,145,52,747.81,1,3,3,1.03.03.0,7,Silver,1
16861,United Kingdom,60,6,173.76,2,1,1,2.01.01.0,4,Bronze,0
16863,United Kingdom,31,26,502.8,3,2,2,3.02.02.0,7,Silver,1
16866,United Kingdom,141,11,207.73999999999998,2,1,1,2.01.01.0,4,Bronze,0
16869,United Kingdom,23,127,817.1199999999998,3,4,3,3.04.03.0,10,Gold,1
16871,United Kingdom,22,137,2812.3399999999997,3,4,4,3.04.04.0,11,Gold,2
16872,United Kingdom,77,7,680.02,2,1,3,2.01.03.0,6,Silver,0
16873,United Kingdom,5,279,7123.619999999998,4,4,4,4.04.04.0,12,Gold,2
16875,United Kingdom,67,112,2095.53,2,4,4,2.04.04.0,10,Gold,1
16877,United Kingdom,12,156,846.6199999999997,4,4,3,4.04.03.0,11,Gold,2
16878,United Kingdom,84,3,13.3,2,1,1,2.01.01.0,4,Bronze,0
16880,United Kingdom,31,174,1491.4300000000003,3,4,3,3.04.03.0,10,Gold,1
16881,United Kingdom,67,1,432.0,2,1,2,2.01.02.0,5,Bronze,0
16882,United Kingdom,67,39,705.1199999999998,2,2,3,2.02.03.0,7,Silver,1
16883,United Kingdom,187,37,272.47999999999996,1,2,1,1.02.01.0,4,Bronze,0
16884,United Kingdom,38,26,429.84,3,2,2,3.02.02.0,7,Silver,1
16885,United Kingdom,15,96,450.4099999999996,4,3,2,4.03.02.0,9,Silver,1
16887,United Kingdom,35,36,192.32999999999998,3,2,1,3.02.01.0,6,Silver,1
16889,United Kingdom,195,135,1578.6700000000005,1,4,3,1.04.03.0,8,Silver,1
16891,United Kingdom,2,186,742.4300000000002,4,4,3,4.04.03.0,11,Gold,2
16892,United Kingdom,1,97,518.1899999999997,4,3,2,4.03.02.0,9,Silver,2
16893,United Kingdom,367,45,145.93000000000004,1,3,1,1.03.01.0,5,Bronze,0
16895,United Kingdom,65,62,202.26999999999995,2,3,1,2.03.01.0,6,Silver,1
16897,United Kingdom,299,37,289.7800000000001,1,2,1,1.02.01.0,4,Bronze,0
16898,United Kingdom,26,157,501.02999999999986,3,4,2,3.04.02.0,9,Silver,1
16899,United Kingdom,8,123,1271.0599999999995,4,4,3,4.04.03.0,11,Gold,2
16900,United Kingdom,17,79,887.1100000000005,4,3,3,4.03.03.0,10,Gold,1
16902,United Kingdom,116,44,1706.88,2,3,4,2.03.04.0,9,Silver,1
16903,United Kingdom,29,56,363.20000000000005,3,3,2,3.03.02.0,8,Silver,1
16904,United Kingdom,4,665,3653.7499999999977,4,4,4,4.04.04.0,12,Gold,2
16905,United Kingdom,5,199,3037.5999999999995,4,4,4,4.04.04.0,12,Gold,2
16906,United Kingdom,82,86,559.5900000000001,2,3,2,2.03.02.0,7,Silver,1
16907,United Kingdom,29,140,928.7600000000002,3,4,3,3.04.03.0,10,Gold,1
16909,United Kingdom,72,18,379.14000000000004,2,2,2,2.02.02.0,6,Silver,0
16910,United Kingdom,4,545,1508.960000000002,4,4,3,4.04.03.0,11,Gold,2
16912,United Kingdom,29,100,2555.5800000000013,3,4,4,3.04.04.0,11,Gold,1
16913,United Kingdom,290,8,113.44000000000001,1,1,1,1.01.01.0,3,Bronze,0
16914,United Kingdom,36,30,183.75999999999996,3,2,1,3.02.01.0,6,Silver,0
16915,United Kingdom,9,57,621.6800000000001,4,3,2,4.03.02.0,9,Silver,1
16916,United Kingdom,24,136,562.4100000000002,3,4,2,3.04.02.0,9,Silver,1
16917,United Kingdom,277,9,391.5200000000001,1,1,2,1.01.02.0,4,Bronze,0
16918,United Kingdom,50,128,1068.8199999999997,3,4,3,3.04.03.0,10,Gold,1
16919,United Kingdom,156,326,2592.2499999999995,1,4,4,1.04.04.0,9,Silver,1
16921,United Kingdom,61,55,154.18000000000004,2,3,1,2.03.01.0,6,Silver,0
16923,United Kingdom,12,626,7069.079999999987,4,4,4,4.04.04.0,12,Gold,2
16924,United Kingdom,21,81,829.8899999999998,3,3,3,3.03.03.0,9,Silver,1
16926,United Kingdom,371,14,230.25000000000003,1,1,1,1.01.01.0,3,Bronze,0
16927,United Kingdom,116,6,543.0500000000001,2,1,2,2.01.02.0,5,Bronze,0
16928,United Kingdom,80,204,2814.699999999998,2,4,4,2.04.04.0,10,Gold,1
16929,United Kingdom,4,77,1295.3900000000006,4,3,3,4.03.03.0,10,Gold,2
16930,United Kingdom,26,53,378.89000000000004,3,3,2,3.03.02.0,8,Silver,1
16931,United Kingdom,5,886,4554.86999999999,4,4,4,4.04.04.0,12,Gold,2
16932,United Kingdom,53,48,150.23,2,3,1,2.03.01.0,6,Silver,0
16933,United Kingdom,1,44,563.2299999999998,4,3,2,4.03.02.0,9,Silver,2
16934,United Kingdom,55,61,931.03,2,3,3,2.03.03.0,8,Silver,1
16936,United Kingdom,26,56,261.90000000000003,3,3,1,3.03.01.0,7,Silver,1
16938,United Kingdom,9,235,2243.0800000000013,4,4,4,4.04.04.0,12,Gold,2
16940,United Kingdom,52,305,3049.880000000001,2,4,4,2.04.04.0,10,Gold,2
16942,United Kingdom,13,277,1904.9900000000016,4,4,4,4.04.04.0,12,Gold,2
16943,United Kingdom,212,33,816.7299999999999,1,2,3,1.02.03.0,6,Silver,1
16945,United Kingdom,22,249,4345.500000000007,3,4,4,3.04.04.0,11,Gold,2
16947,United Kingdom,236,21,406.48000000000013,1,2,2,1.02.02.0,5,Bronze,0
16948,United Kingdom,139,19,425.53999999999996,2,2,2,2.02.02.0,6,Silver,0
16949,United Kingdom,4,60,1286.27,4,3,3,4.03.03.0,10,Gold,2
16950,United Kingdom,57,42,1178.56,2,3,3,2.03.03.0,8,Silver,1
16951,United Kingdom,135,86,1277.7500000000014,2,3,3,2.03.03.0,8,Silver,1
16952,United Kingdom,109,16,167.61,2,1,1,2.01.01.0,4,Bronze,0
16953,United Kingdom,30,1,20.8,3,1,1,3.01.01.0,5,Bronze,0
16954,United Kingdom,1,54,2085.0800000000004,4,3,4,4.03.04.0,11,Gold,2
16955,United Kingdom,185,25,518.67,1,2,2,1.02.02.0,5,Bronze,0
16956,United Kingdom,18,16,308.74,4,1,2,4.01.02.0,7,Silver,1
16957,United Kingdom,239,16,416.64,1,1,2,1.01.02.0,4,Bronze,0
16959,United Kingdom,87,7,117.35000000000001,2,1,1,2.01.01.0,4,Bronze,0
16960,United Kingdom,39,101,507.04999999999995,3,4,2,3.04.02.0,9,Silver,1
16961,United Kingdom,116,14,234.17,2,1,1,2.01.01.0,4,Bronze,0
16963,United Kingdom,187,7,110.55000000000001,1,1,1,1.01.01.0,3,Bronze,0
16965,United Kingdom,227,26,201.19,1,2,1,1.02.01.0,4,Bronze,0
16966,United Kingdom,8,28,2154.9700000000003,4,2,4,4.02.04.0,10,Gold,2
16967,United Kingdom,189,21,319.0199999999999,1,2,2,1.02.02.0,5,Bronze,0
16968,United Kingdom,4,31,439.4300000000001,4,2,2,4.02.02.0,8,Silver,1
16969,United Kingdom,39,42,650.4100000000002,3,3,2,3.03.02.0,8,Silver,1
16971,United Kingdom,38,41,357.20999999999987,3,2,2,3.02.02.0,7,Silver,1
16976,United Kingdom,267,2,251.51999999999998,1,1,1,1.01.01.0,3,Bronze,0
16978,United Kingdom,78,39,344.33,2,2,2,2.02.02.0,6,Silver,1
16979,United Kingdom,4,89,1852.0000000000005,4,3,4,4.03.04.0,11,Gold,2
16980,United Kingdom,255,81,1028.4600000000005,1,3,3,1.03.03.0,7,Silver,1
16982,United Kingdom,61,22,384.06,2,2,2,2.02.02.0,6,Silver,0
16983,United Kingdom,13,143,1905.87,4,4,4,4.04.04.0,12,Gold,2
16984,United Kingdom,88,400,4459.519999999996,2,4,4,2.04.04.0,10,Gold,2
16985,United Kingdom,17,120,5464.120000000001,4,4,4,4.04.04.0,12,Gold,2
16986,United Kingdom,30,3,1269.97,3,1,3,3.01.03.0,7,Silver,0
16987,United Kingdom,3,128,1616.8000000000004,4,4,3,4.04.03.0,11,Gold,2
16988,United Kingdom,5,7,126.12,4,1,1,4.01.01.0,6,Silver,0
16989,United Kingdom,7,12,1133.25,4,1,3,4.01.03.0,8,Silver,1
16990,United Kingdom,219,1,179.0,1,1,1,1.01.01.0,3,Bronze,0
16992,United Kingdom,11,93,1614.31,4,3,3,4.03.03.0,10,Gold,2
16996,United Kingdom,30,37,1456.96,3,2,3,3.02.03.0,8,Silver,1
16997,United Kingdom,288,12,702.0,1,1,3,1.01.03.0,5,Bronze,0
16998,United Kingdom,150,4,295.0,1,1,1,1.01.01.0,3,Bronze,0
16999,United Kingdom,23,23,484.82000000000005,3,2,2,3.02.02.0,7,Silver,1
17001,United Kingdom,1,169,3989.5700000000006,4,4,4,4.04.04.0,12,Gold,2
17002,United Kingdom,86,49,1493.73,2,3,3,2.03.03.0,8,Silver,1
17004,United Kingdom,46,43,1312.1399999999994,3,3,3,3.03.03.0,9,Silver,1
17006,United Kingdom,5,44,781.7800000000001,4,3,3,4.03.03.0,10,Gold,1
17007,United Kingdom,51,52,889.9300000000001,3,3,3,3.03.03.0,9,Silver,1
17010,United Kingdom,18,11,195.36,4,1,1,4.01.01.0,6,Silver,0
17011,United Kingdom,30,15,270.90000000000003,3,1,1,3.01.01.0,5,Bronze,0
17014,United Kingdom,8,72,583.4299999999998,4,3,2,4.03.02.0,9,Silver,1
17015,United Kingdom,29,214,1838.6099999999994,3,4,4,3.04.04.0,11,Gold,2
17017,United Kingdom,3,252,8694.26,4,4,4,4.04.04.0,12,Gold,2
17018,United Kingdom,41,16,920.0999999999998,3,1,3,3.01.03.0,7,Silver,1
17019,United Kingdom,11,228,1258.080000000001,4,4,3,4.04.03.0,11,Gold,2
17022,United Kingdom,31,7,71.0,3,1,1,3.01.01.0,5,Bronze,0
17024,United Kingdom,45,3,95.85,3,1,1,3.01.01.0,5,Bronze,0
17025,United Kingdom,61,9,357.77,2,1,2,2.01.02.0,5,Bronze,0
17026,United Kingdom,185,4,154.82999999999998,1,1,1,1.01.01.0,3,Bronze,0
17027,United Kingdom,79,148,877.5599999999996,2,4,3,2.04.03.0,9,Silver,1
17029,United Kingdom,111,2,716.0,2,1,3,2.01.03.0,6,Silver,0
17030,United Kingdom,64,11,146.87,2,1,1,2.01.01.0,4,Bronze,0
17031,United Kingdom,12,22,380.35,4,2,2,4.02.02.0,8,Silver,1
17033,United Kingdom,86,28,1030.1399999999999,2,2,3,2.02.03.0,7,Silver,1
17034,United Kingdom,16,30,745.5200000000001,4,2,3,4.02.03.0,9,Silver,1
17035,United Kingdom,246,28,433.53,1,2,2,1.02.02.0,5,Bronze,0
17037,United Kingdom,88,75,1267.3199999999997,2,3,3,2.03.03.0,8,Silver,1
17038,United Kingdom,30,22,112.40000000000003,3,2,1,3.02.01.0,6,Silver,0
17040,United Kingdom,138,15,449.7299999999999,2,1,2,2.01.02.0,5,Bronze,0
17041,United Kingdom,27,69,1071.49,3,3,3,3.03.03.0,9,Silver,1
17042,United Kingdom,3,97,1036.5800000000002,4,3,3,4.03.03.0,10,Gold,2
17043,United Kingdom,32,102,1735.1799999999998,3,4,4,3.04.04.0,11,Gold,1
17044,United Kingdom,25,6,948.48,3,1,3,3.01.03.0,7,Silver,0
17045,United Kingdom,113,22,339.44,2,2,2,2.02.02.0,6,Silver,0
17046,United Kingdom,157,22,642.0199999999999,1,2,2,1.02.02.0,5,Bronze,0
17047,United Kingdom,85,65,1100.9,2,3,3,2.03.03.0,8,Silver,1
17048,United Kingdom,118,43,925.3499999999999,2,3,3,2.03.03.0,8,Silver,1
17049,United Kingdom,3,317,5655.030000000006,4,4,4,4.04.04.0,12,Gold,2
17050,United Kingdom,96,308,3185.639999999999,2,4,4,2.04.04.0,10,Gold,1
17051,United Kingdom,194,42,240.89,1,3,1,1.03.01.0,5,Bronze,0
17052,United Kingdom,28,83,399.09,3,3,2,3.03.02.0,8,Silver,1
17053,United Kingdom,131,13,498.47999999999996,2,1,2,2.01.02.0,5,Bronze,0
17054,United Kingdom,28,83,1356.3300000000004,3,3,3,3.03.03.0,9,Silver,1
17058,United Kingdom,82,62,1179.8899999999999,2,3,3,2.03.03.0,8,Silver,1
17059,United Kingdom,30,514,3080.3899999999994,3,4,4,3.04.04.0,11,Gold,2
17060,United Kingdom,266,5,234.24,1,1,1,1.01.01.0,3,Bronze,0
17061,United Kingdom,74,99,5232.23,2,4,4,2.04.04.0,10,Gold,1
17062,United Kingdom,314,69,533.3299999999999,1,3,2,1.03.02.0,6,Silver,1
17063,United Kingdom,21,78,1461.1399999999996,3,3,3,3.03.03.0,9,Silver,1
17064,United Kingdom,59,61,855.4500000000003,2,3,3,2.03.03.0,8,Silver,1
17068,United Kingdom,12,296,4552.140000000004,4,4,4,4.04.04.0,12,Gold,2
17069,United Kingdom,28,143,2709.7000000000007,3,4,4,3.04.04.0,11,Gold,2
17070,United Kingdom,114,62,304.23999999999995,2,3,1,2.03.01.0,6,Silver,1
17071,United Kingdom,28,140,2429.0300000000007,3,4,4,3.04.04.0,11,Gold,2
17073,United Kingdom,18,174,1446.09,4,4,3,4.04.03.0,11,Gold,2
17075,United Kingdom,18,77,834.1200000000002,4,3,3,4.03.03.0,10,Gold,1
17076,United Kingdom,36,25,841.08,3,2,3,3.02.03.0,8,Silver,1
17078,United Kingdom,36,28,378.2000000000001,3,2,2,3.02.02.0,7,Silver,1
17079,United Kingdom,78,2,118.80000000000001,2,1,1,2.01.01.0,4,Bronze,0
17080,United Kingdom,22,8,287.62,3,1,1,3.01.01.0,5,Bronze,0
17081,United Kingdom,25,63,288.9100000000001,3,3,1,3.03.01.0,7,Silver,1
17082,United Kingdom,33,81,2003.8500000000008,3,3,4,3.03.04.0,10,Gold,1
17083,United Kingdom,109,52,1405.7799999999995,2,3,3,2.03.03.0,8,Silver,1
17084,United Kingdom,35,149,2747.9900000000016,3,4,4,3.04.04.0,11,Gold,2
17085,United Kingdom,123,186,1562.4,2,4,3,2.04.03.0,9,Silver,1
17086,United Kingdom,7,96,2050.079999999999,4,3,4,4.03.04.0,11,Gold,2
17088,United Kingdom,28,115,1991.009999999999,3,4,4,3.04.04.0,11,Gold,1
17090,United Kingdom,4,61,1974.6500000000008,4,3,4,4.03.04.0,11,Gold,2
17091,United Kingdom,3,195,3827.760000000002,4,4,4,4.04.04.0,12,Gold,2
17092,United Kingdom,50,124,1774.0300000000007,3,4,4,3.04.04.0,11,Gold,1
17094,United Kingdom,322,14,301.99999999999994,1,1,1,1.01.01.0,3,Bronze,0
17095,United Kingdom,23,74,1324.159999999999,3,3,3,3.03.03.0,9,Silver,1
17096,United Kingdom,15,48,1022.1300000000003,4,3,3,4.03.03.0,10,Gold,1
17097,Spain,2,211,954.4199999999997,4,4,3,4.04.03.0,11,Gold,2
17100,United Kingdom,18,65,971.74,4,3,3,4.03.03.0,10,Gold,1
17101,United Kingdom,10,42,1621.7299999999998,4,3,3,4.03.03.0,10,Gold,1
17102,United Kingdom,262,1,25.5,1,1,1,1.01.01.0,3,Bronze,0
17105,United Kingdom,159,90,665.7800000000004,1,3,3,1.03.03.0,7,Silver,1
17107,United Kingdom,33,416,10797.479999999994,3,4,4,3.04.04.0,11,Gold,2
17109,United Kingdom,29,116,881.29,3,4,3,3.04.03.0,10,Gold,1
17110,United Kingdom,165,12,163.29999999999998,1,1,1,1.01.01.0,3,Bronze,0
17111,United Kingdom,47,29,231.60999999999999,3,2,1,3.02.01.0,6,Silver,0
17114,United Kingdom,6,123,801.1199999999997,4,4,3,4.04.03.0,11,Gold,2
17115,United Kingdom,8,39,837.4999999999999,4,2,3,4.02.03.0,9,Silver,1
17117,United Kingdom,288,9,116.19999999999997,1,1,1,1.01.01.0,3,Bronze,0
17118,United Kingdom,318,10,157.02,1,1,1,1.01.01.0,3,Bronze,0
17119,United Kingdom,3,35,606.91,4,2,2,4.02.02.0,8,Silver,1
17120,United Kingdom,233,18,307.46,1,2,2,1.02.02.0,5,Bronze,0
17122,United Kingdom,119,7,138.32,2,1,1,2.01.01.0,4,Bronze,0
17123,United Kingdom,162,9,345.29999999999995,1,1,2,1.01.02.0,4,Bronze,0
17124,United Kingdom,185,31,294.24,1,2,1,1.02.01.0,4,Bronze,0
17125,United Kingdom,50,35,230.49999999999997,3,2,1,3.02.01.0,6,Silver,0
17126,United Kingdom,152,248,989.4499999999997,1,4,3,1.04.03.0,8,Silver,1
17128,United Kingdom,335,14,157.09,1,1,1,1.01.01.0,3,Bronze,0
17131,United Kingdom,5,134,2463.170000000001,4,4,4,4.04.04.0,12,Gold,2
17133,United Kingdom,16,27,4892.240000000001,4,2,4,4.02.04.0,10,Gold,2
17134,United Kingdom,107,23,413.19999999999993,2,2,2,2.02.02.0,6,Silver,0
17135,United Kingdom,16,52,1139.7299999999998,4,3,3,4.03.03.0,10,Gold,1
17138,United Kingdom,276,24,380.5,1,2,2,1.02.02.0,5,Bronze,0
17139,United Kingdom,16,477,10650.769999999988,4,4,4,4.04.04.0,12,Gold,2
17140,United Kingdom,247,18,454.12,1,2,2,1.02.02.0,5,Bronze,0
17142,United Kingdom,239,15,579.0,1,1,2,1.01.02.0,4,Bronze,0
17144,United Kingdom,1,48,984.5699999999998,4,3,3,4.03.03.0,10,Gold,2
17146,United Kingdom,106,35,749.78,2,2,3,2.02.03.0,7,Silver,1
17147,United Kingdom,23,81,1714.5900000000001,3,3,4,3.03.04.0,10,Gold,1
17148,United Kingdom,52,9,124.88,2,1,1,2.01.01.0,4,Bronze,0
17152,United Kingdom,195,14,1689.5,1,1,4,1.01.04.0,6,Silver,1
17153,United Kingdom,24,14,213.77999999999997,3,1,1,3.01.01.0,5,Bronze,0
17154,United Kingdom,75,23,329.34000000000003,2,2,2,2.02.02.0,6,Silver,0
17155,United Kingdom,18,20,251.69999999999996,4,2,1,4.02.01.0,7,Silver,1
17157,United Kingdom,8,13,319.0,4,1,2,4.01.02.0,7,Silver,1
17158,United Kingdom,32,67,1266.9699999999993,3,3,3,3.03.03.0,9,Silver,1
17159,United Kingdom,22,101,1538.88,3,4,3,3.04.03.0,10,Gold,1
17160,United Kingdom,31,229,3518.0299999999993,3,4,4,3.04.04.0,11,Gold,2
17162,United Kingdom,29,104,1715.4599999999996,3,4,4,3.04.04.0,11,Gold,1
17163,United Kingdom,22,5,293.1,3,1,1,3.01.01.0,5,Bronze,0
17164,United Kingdom,33,144,2467.350000000001,3,4,4,3.04.04.0,11,Gold,2
17165,United Kingdom,284,10,158.68,1,1,1,1.01.01.0,3,Bronze,0
17166,United Kingdom,39,12,206.33999999999997,3,1,1,3.01.01.0,5,Bronze,0
17169,United Kingdom,58,54,835.7800000000004,2,3,3,2.03.03.0,8,Silver,1
17171,United Kingdom,289,16,224.90999999999997,1,1,1,1.01.01.0,3,Bronze,0
17172,United Kingdom,79,15,317.76,2,1,2,2.01.02.0,5,Bronze,0
17173,United Kingdom,5,86,3766.5999999999985,4,3,4,4.03.04.0,11,Gold,2
17174,United Kingdom,218,4,59.9,1,1,1,1.01.01.0,3,Bronze,0
17175,United Kingdom,44,63,1443.6900000000003,3,3,3,3.03.03.0,9,Silver,1
17176,United Kingdom,202,15,306.13,1,1,2,1.01.02.0,4,Bronze,0
17179,United Kingdom,178,80,711.79,1,3,3,1.03.03.0,7,Silver,1
17180,United Kingdom,56,125,783.9700000000001,2,4,3,2.04.03.0,9,Silver,1
17181,United Kingdom,57,23,239.91999999999996,2,2,1,2.02.01.0,5,Bronze,0
17183,United Kingdom,8,73,3347.309999999999,4,3,4,4.03.04.0,11,Gold,2
17186,United Kingdom,47,2,144.0,3,1,1,3.01.01.0,5,Bronze,0
17187,United Kingdom,227,10,203.95,1,1,1,1.01.01.0,3,Bronze,0
17188,United Kingdom,11,84,2474.23,4,3,4,4.03.04.0,11,Gold,2
17189,United Kingdom,106,60,383.74999999999994,2,3,2,2.03.02.0,7,Silver,1
17190,United Kingdom,59,19,444.74,2,2,2,2.02.02.0,6,Silver,0
17191,United Kingdom,28,236,2093.680000000001,3,4,4,3.04.04.0,11,Gold,2
17193,United Kingdom,36,32,1699.3000000000004,3,2,4,3.02.04.0,9,Silver,1
17194,United Kingdom,274,29,262.62,1,2,1,1.02.01.0,4,Bronze,0
17197,United Kingdom,30,29,1013.01,3,2,3,3.02.03.0,8,Silver,1
17198,United Kingdom,24,96,692.2200000000001,3,3,3,3.03.03.0,9,Silver,1
17201,United Kingdom,54,38,289.78000000000003,2,2,1,2.02.01.0,5,Bronze,1
17203,United Kingdom,36,148,3560.0799999999995,3,4,4,3.04.04.0,11,Gold,2
17204,United Kingdom,175,57,1564.5600000000002,1,3,3,1.03.03.0,7,Silver,1
17205,United Kingdom,54,13,384.08,2,1,2,2.01.02.0,5,Bronze,0
17206,United Kingdom,53,7,204.24,2,1,1,2.01.01.0,4,Bronze,0
17211,United Kingdom,27,211,2317.220000000001,3,4,4,3.04.04.0,11,Gold,2
17212,United Kingdom,253,4,226.85,1,1,1,1.01.01.0,3,Bronze,0
17213,United Kingdom,40,157,2781.2299999999977,3,4,4,3.04.04.0,11,Gold,2
17214,United Kingdom,60,101,1059.12,2,4,3,2.04.03.0,9,Silver,1
17217,United Kingdom,234,9,113.5,1,1,1,1.01.01.0,3,Bronze,0
17218,United Kingdom,4,271,1951.9700000000003,4,4,4,4.04.04.0,12,Gold,2
17219,United Kingdom,32,25,114.23,3,2,1,3.02.01.0,6,Silver,0
17220,United Kingdom,24,467,3187.550000000003,3,4,4,3.04.04.0,11,Gold,2
17221,United Kingdom,7,62,334.48,4,3,2,4.03.02.0,9,Silver,1
17222,United Kingdom,65,27,328.65,2,2,2,2.02.02.0,6,Silver,0
